Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s29	s2903a	5	5	6.925706561	6.925706561	like	8082	8.997394646	out of sick leave <VOCNOISE> and like i said i've
and	d	eng	Del	0	CC	and	and	n	w	nasal	/w/	s29	s2901a	10	10	3.982883161	3.982883161	we	8082	8.997394646	then she moved back here and we got married uh
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s29	s2901b	7	7	7.539950969	7.539950969	a	8082	8.997394646	service is a good thing and a bad <SIL> thing
and	d	n	Del	0	CC	and	and	n	p	nasal	stop	s29	s2902b	13	13	6.701030928	6.701030928	picked	8082	8.997394646	the ammunition from somewhere else and picked the gun lock
and	d	n	Del	0	CC	and	and	n	l	nasal	/l/	s29	s2901b	5	5	5.502596125	5.502596125	lived	8082	8.997394646	she just came here <SIL> and lived with me a
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2902b	11	10	3.555739448	3.232490408	stuff	8082	8.997394646	these saturday night special guns and stuff like that <IVER>
and	d	d	Ret	1	CC	and	and	n	ah	nasal	vowel	s29	s2901b	2	2	2.289356325	2.289356325	uh	8082	8.997394646	live in reality <VOCNOISE> <IVER> and uh <VOCNOISE> these kids
and	d	eh	Del	0	CC	and	and	n	sh	nasal	sibilant	s29	s2901a	3	3	4.403533983	4.403533983	she's	8082	8.997394646	living down in texas <VOCNOISE> and she's got <SIL> <CUTOFF-s=siblings>
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s29	s2901b	10	10	6.35521051	6.35521051	you	8082	8.997394646	i watch the three stooges and you don't see me
and	d	en	Del	0	CC	and	and	n	ey	nasal	vowel	s29	s2901b	10	9	5.933256794	5.339931115	ain't	8082	8.997394646	were here for ten years and ain't making that much
and	d	nx	Del	0	CC	and	and	n	eh	nasal	vowel	s29	s2901a	10	10	8.067111917	8.067111917	everything	8082	8.997394646	that was all <VOCNOISE> woods and everything back and nobody
and	d	n	Del	0	CC	and	and	n	p	nasal	stop	s29	s2903b	13	13	5.62122054	5.62122054	plus	8082	8.997394646	it's pretty flat down there and plus see southern ohio's
and	d	em	Del	0	CC	and	and	n	m	nasal	/m/	s29	s2902a	12	12	7.620721759	7.620721759	make	8082	8.997394646	way i can go out and make money without even
and	d	en	Del	0	CC	and	and	n	ay	nasal	vowel	s29	s2903b	9	9	7.270077733	7.270077733	i	8082	8.997394646	yeah i had a boat and i got rid of
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s29	s2903b	5	5	7.352941176	7.352941176	i	8082	8.997394646	prejudice against her <VOCNOISE> <SIL> and i got to sit
and	d	eh	Del	0	CC	and	and	n	ay	nasal	vowel	s29	s2903a	6	6	4.264443849	4.264443849	i'm	8082	8.997394646	said i worked in bars and i'm <VOCNOISE> <IVER> <VOCNOISE>
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2901a	8	7	5.015592222	4.388643195	stuff	8082	8.997394646	you see all the blisters and stuff on <IVER> i
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2903a	14	15	6.299569739	6.749539006	stuff	8082	8.997394646	of walking anyway and swimming and stuff in the summer
and	d	nx	Del	0	CC	and	and	n	y	nasal	/y/	s29	s2902b	7	7	7.462066054	7.462066054	you	8082	8.997394646	were kids <VOCNOISE> like me and you would meet we'd
and	d	nx	Del	0	CC	and	and	n	y	nasal	/y/	s29	s2902b	9	9	3.711378468	3.711378468	you	8082	8.997394646	yknow you'd pack it full and you had a gun
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s29	s2903b	6	6	3.670604818	3.670604818	you	8082	8.997394646	with me <SIL> <IVER> <SIL> and you screwed something up
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s29	s2901b	5	5	3.839821095	3.839821095	i	8082	8.997394646	i can outlast them <IVER> and i do my job
and	d	n	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2901a	10	9	2.650443128	2.385398815	stuff	8082	8.997394646	trouble driving even at night and stuff like that <IVER>
and	d	eh	Del	0	CC	and	and	n	ay	nasal	vowel	s29	s2901a	12	12	5.491221824	5.491221824	i've	8082	8.997394646	work when i was fourteen and i've been working ever
and	d	nx	Del	0	CC	and	and	n	ih	nasal	vowel	s29	s2903a	3	3	4.511746332	4.511746332	it	8082	8.997394646	take them to court <SIL> and it took <SIL> almost
and	d	n	Del	0	CC	and	and	n	sh	nasal	sibilant	s29	s2901b	5	5	6.064479977	6.064479977	she's	8082	8.997394646	nothing from her <VOCNOISE> <SIL> and she's done that to
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2901a	12	12	6.534933303	6.534933303	see	8082	8.997394646	when you go over there and see people begging for
and	d	en	Del	0	CC	and	and	n	n	nasal	/n/	s29	s2902a	3	3	4.254534625	4.254534625	no	8082	8.997394646	everything from you <IVER> yes and no <VOCNOISE> uh when
and	d	nx	Del	0	CC	and	and	n	ey	nasal	vowel	s29	s2901a	12	12	6.605841546	6.605841546	a	8082	8.997394646	uh it was for me and a couple other people
and	d	ah	Del	0	CC	and	and	n	ay	nasal	vowel	s29	s2902b	11	10	5.367165341	4.879241219	i	8082	8.997394646	wasn't as that much violence and i could go in
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s29	s2902a	5	5	5.183280809	5.183280809	most	8082	8.997394646	to say hi <IVER> <VOCNOISE> and most kids don't do
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2901a	9	8	8.328105134	7.402760119	sisters	8082	8.997394646	she's got <SIL> <CUTOFF-s=siblings> brothers and sisters all over the
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2903a	9	9	6.25	6.25	stuff	8082	8.997394646	you know what i mean and stuff like this and
and	d	n	Del	0	CC	and	and	n	sh	nasal	sibilant	s29	s2901b	5	5	6.437840079	6.437840079	she	8082	8.997394646	to pay for it <IVER> and she went back to
and	d	n	Del	0	CC	and	and	n	n	nasal	/n/	s29	s2902b	5	5	3.818802408	3.818802408	no	8082	8.997394646	responsible <VOCNOISE> <SIL> <VOCNOISE> yes and no on that <VOCNOISE>
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2901b	5	5	5.769548094	5.769548094	stuff	8082	8.997394646	there wasn't <SIL> the welfare and stuff <VOCNOISE> like this
and	d	nx	Del	0	CC	and	and	n	ay	nasal	vowel	s29	s2903a	6	6	9.056576433	9.056576433	i	8082	8.997394646	of your internal clock <IVER> and i was trying to
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2902b	9	8	6.936090095	6.165413418	stuff	8082	8.997394646	you didn't <VOCNOISE-have> the violence and stuff like that i
and	d	n	Del	0	CC	and	and	n	y	nasal	/y/	s29	s2902a	3	3	2.910332651	2.910332651	yknow	8082	8.997394646	way or the other <IVER> and yknow <VOCNOISE> i'd show
and	d	n	Del	0	CC	and	and	n	b	nasal	stop	s29	s2901a	15	14	7.47879388	6.980207621	bethel	8082	8.997394646	you know where henderson olentangy and bethel road i used
and	d	en	Del	0	CC	and	and	n	w	nasal	/w/	s29	s2903a	5	5	5.235081327	5.235081327	when	8082	8.997394646	was in the hospital <VOCNOISE> and when i came out
and	d	n	Del	0	CC	and	and	n	m	nasal	/m/	s29	s2902a	8	8	2.147034275	2.147034275	move	8082	8.997394646	years before they sell it and move on <IVER> yeah
and	d	en	Del	0	CC	and	and	n	eh	nasal	vowel	s29	s2902a	10	10	4.901960784	4.901960784	everything	8082	8.997394646	with a miniature golf course and everything <IVER> now what
and	d	en	Del	0	CC	and	and	n	s	nasal	sibilant	s29	s2902a	13	12	5.651058443	5.21636164	stick	8082	8.997394646	to come home from school and stick suppositories up him
and	d	en	Del	0	CC	and	and	n	ih	nasal	vowel	s29	s2901a	14	13	6.266757982	5.819132412	indians	8082	8.997394646	she was six playing cowboys and indians with her brother
around	d	n	Del	0	IN	m	m	n	n	nasal	/n/	s29	s2903b	10	10	6.073315854	6.073315854	nothing	220	5.393627546	all <SIL> <IVER> with nobody around nothing but land <SIL>
around	d	d	Ret	1	IN	m	m	n	b	nasal	stop	s29	s2903b	11	11	7.802602665	7.802602665	black	220	5.393627546	<ERROR-majoree=majority> of people i work around black like i said
around	d	d	Ret	1	IN	m	m	n	k	nasal	stop	s29	s2903b	9	9	4.959724283	4.959724283	columbus	220	5.393627546	would like to stay right around columbus <IVER> <VOCNOISE> <SIL>
around	d	d	Ret	1	IN	m	m	n	U	nasal	null	s29	s2902b	5	5	5.439003749	5.439003749	<VOCNOISE>	220	5.393627546	like that's <SIL> always been around <VOCNOISE> but it seems
around	d	d	Ret	1	IN	m	m	n	S	nasal	pause	s29	s2903a	9	8	3.036437247	2.699055331	<IVER>	220	5.393627546	and watch everybody else go around <IVER> <VOCNOISE> yeah it
around	d	awn	Del	0	IN	m	m	n	k	nasal	stop	s29	s2902a	14	13	7.087663769	6.581402072	corner	220	5.393627546	see his father lived right around corner and never even
around	d	d	Ret	1	IN	m	m	n	ay	nasal	vowel	s29	s2903b	12	11	6.383134906	5.851206998	i	220	5.393627546	majority of people i work around i get along with
around	d	n	Del	0	IN	m	m	n	y	nasal	/y/	s29	s2901b	9	9	8.209821135	8.209821135	you	220	5.393627546	gotta trust the people you're around you don't <SIL> really
around	d	n	Del	0	IN	m	m	n	m	nasal	/m/	s29	s2903b	3	3	6.85488662	6.85488662	me	220	5.393627546	thousand dollar houses <SIL> <LAUGH-everywhere> around me <IVER> these people
around	d	n	Del	0	RB	m	m	n	w	nasal	/w/	s29	s2902a	10	10	4.790490302	4.790490302	with	220	5.393627546	kid that my kid ran around with i knew his
around	d	d	Ret	1	IN	m	m	n	hh	nasal	/h/	s29	s2901a	7	7	4.868318928	4.868318928	here	220	5.393627546	farmlands when i grew up around here <IVER> and stuff
around	d	n	Del	0	RB	m	m	n	m	nasal	/m/	s29	s2903a	10	10	5.043294159	5.043294159	mostly	220	5.393627546	i <SIL> i work with around mostly black people <VOCNOISE>
around	d	n	Del	0	IN	m	m	n	ey	nasal	vowel	s29	s2903a	12	12	5.488210638	5.488210638	a	220	5.393627546	<VOCNOISE> when i only worked around a couple of them
around	d	n	Del	0	IN	m	m	n	ey	nasal	vowel	s29	s2902b	13	10	7.306794307	5.620611005	ain't	220	5.393627546	guns are always gonna be around ain't gonna get rid
around	d	n	Del	0	RB	m	m	n	ae	nasal	vowel	s29	s2901a	9	7	5.182943509	4.031178285	and	220	5.393627546	uh <VOCNOISE> <SIL> just tinkering around and stuff fix <VOCNOISE>
asked	t	t	Ret	1	VBD	past	past	k	m	stop	/m/	s29	s2901b	13	11	8.272251242	6.999597205	my	23	3.135494216	<CUTOFF-eyg=example?> <SIL> example that i asked my manager the other
asked	t	t	Ret	1	VBD	past	past	k	hh	stop	/h/	s29	s2901b	10	10	5.884201273	5.884201273	her	23	3.135494216	<VOCNOISE> certain thing and i asked her i said well
behind	d	d	Ret	1	IN	m	m	n	S	nasal	pause	s29	s2901a	7	7	3.168620876	3.168620876	<IVER>	15	2.708050201	because my bills are getting behind <IVER> yknow <IVER> yeah
best	t	t	Ret	1	JJS	m	m	s	th	sibilant	apical	s29	s2901a	10	8	7.294643033	5.835714426	thing	68	4.219507705	<IVER> it was probably the best thing for me <VOCNOISE>
best	t	s	Del	0	JJS	m	m	s	f	sibilant	fricative	s29	s2902b	8	8	3.706085207	3.706085207	friends	68	4.219507705	and after that we'd be best friends now <VOCNOISE> now
biggest	t	s	Del	0	JJS	m	m	s	th	sibilant	apical	s29	s2902b	9	10	5.799686559	6.444096177	thing	18	2.890371758	go <VOCNOISE> to me the biggest thing would be if
blocked	t	t	Ret	1	VBD	past	past	k	ay	stop	vowel	s29	s2903a	13	12	7.280213165	6.720196767	i	2	0.693147181	arteries <VOCNOISE> about eighty percent blocked i got another one
blocked	t	t	Ret	1	VBN	past	past	k	ae	stop	vowel	s29	s2903a	13	13	6.603821987	6.603821987	and	2	0.693147181	got another one fifty percent blocked and i got a
build	d	d	Ret	1	VB	m	m	l	b	/l/	stop	s29	s2903b	3	3	2.617670849	2.617670849	big	18	2.890371758	in the winter <VOCNOISE> they'd build big <EXT-bonfires> out there
burned	d	d	Ret	1	VBD	past	past	n	y	nasal	/y/	s29	s2903b	10	10	5.207112916	5.207112916	you	8	2.079441542	i was raised if people burned you once that's fine
called	d	d	Ret	1	VBN	past	past	l	b	/l/	stop	s29	s2902a	9	9	6.017317841	6.017317841	back	61	4.110873864	fusion is what it was called back then they had
called	d	d	Ret	1	VBN	past	past	l	U	/l/	null	s29	s2901a	7	6	3.787579553	3.246496759	<ERROR-Myrofacial=Myofacial>	61	4.110873864	car accident she's got what's called <ERROR-Myrofacial=Myofacial> pain syndrome or
can't	t	n	Del	0	VBP_RB	n	n	n	iy	nasal	vowel	s29	s2902a	11	10	6.225392016	5.659447287	even	339	5.826000107	when i was fourteen you can't even find a job
can't	t	tq	Glot	1	VBP_RB	n	n	n	f	nasal	fricative	s29	s2901a	7	7	2.796019587	2.796019587	fix	339	5.826000107	<VOCNOISE> there ain't nothing i can't fix <IVER> you know
can't	t	nx	Del	0	VBP_RB	n	n	n	iy	nasal	vowel	s29	s2902b	12	12	5.35812837	5.35812837	even	339	5.826000107	stricter gun laws when you can't even enforce your traffic
can't	t	t	Ret	1	VBP_RB	n	n	n	w	nasal	/w/	s29	s2901b	9	9	4.770367748	4.770367748	work	339	5.826000107	there's some people that actually can't work <IVER> my sister
can't	t	t	Ret	1	VBP_RB	n	n	n	s	nasal	sibilant	s29	s2901b	7	7	4.679841982	4.679841982	see	339	5.826000107	dollars a year <IVER> the can't see nothing wrong with
can't	t	n	Del	0	VBP_RB	n	n	n	s	nasal	sibilant	s29	s2902a	13	12	4.579338448	4.227081644	say	339	5.826000107	am in a predicament i can't say nothing to them
can't	t	t	Ret	1	VBP_RB	n	n	n	U	nasal	null	s29	s2901b	8	8	5.075968209	5.075968209	<VOCNOISE>	339	5.826000107	four areas where most people can't <VOCNOISE> but i've seen
can't	t	nx	Del	0	VBP_RB	n	n	n	iy	nasal	vowel	s29	s2901a	7	5	10.08631	7.20450714	even	339	5.826000107	and stuff on <IVER> i can't even go out in
can't	t	n	Del	0	VBP_RB	n	n	n	w	nasal	/w/	s29	s2901b	10	10	6.900458812	6.900458812	work	339	5.826000107	<IVER> now people like that can't work when i was
can't	t	t	Ret	1	VBP_RB	n	n	n	S	nasal	pause	s29	s2902b	5	5	2.848631147	2.848631147	<IVER>	339	5.826000107	afford that but the poor can't <IVER> and most your
can't	t	tq	Glot	1	VBP_RB	n	n	n	ah	nasal	vowel	s29	s2901b	10	10	4.683465633	4.683465633	agree	339	5.826000107	university here is run i can't agree with most stuff
cast	t	s	Del	0	NN	m	m	s	f	sibilant	fricative	s29	s2902a	9	9	6.070298099	6.070298099	from	1	0	months he was in a cast from his neck down
child	d	l	Del	0	NN	m	m	l	ah	/l/	vowel	s29	s2902a	7	7	5.315428944	5.315428944	abuse	96	4.564348191	me uh locked up for child abuse <SIL> so i
closed	d	z	Del	0	JJ	past	past	z	k	sibilant	stop	s29	s2901a	9	9	4.288383294	4.288383294	corners	4	1.386294361	limited on <VOCNOISE> working in closed corners and stuff like
concealed	d	l	Del	0	JJ	past	past	l	w	/l/	/w/	s29	s2902b	13	10	8.074609391	6.211237993	weapon	1	0	me up <IVER> carrying a concealed weapon they're gonna slap
continent	t	nx	Del	0	NN	m	m	n	ah	nasal	vowel	s29	s2903b	12	12	6.567317743	6.567317743	up	2	0.693147181	well when they built the continent up on one sixty
couldn't	t	n	Del	0	MD_RB	n	n	en	w	nasal	/w/	s29	s2903a	7	7	3.782689871	3.782689871	walk	72	4.276666119	<NOISE-disc> out <IVER> and i couldn't walk at all <IVER>
couldn't	t	em	Del	0	MD_RB	n	n	en	f	nasal	fricative	s29	s2901a	8	8	6.875604838	6.875604838	figure	72	4.276666119	<VOCNOISE> principal's office <VOCNOISE> i couldn't figure that one out
couldn't	t	n	Del	0	MD_RB	n	n	en	g	nasal	stop	s29	s2901b	8	7	4.689658892	4.10345153	get	72	4.276666119	on the door so he couldn't get out <IVER> and
couldn't	t	n	Del	0	MD_RB	n	n	en	hh	nasal	/h/	s29	s2903a	15	14	8.138634587	7.596058948	hire	72	4.276666119	the trucking industry and they couldn't hire me because of
couldn't	t	n	Del	0	MD_RB	n	n	en	iy	nasal	vowel	s29	s2903a	14	13	6.9751545	6.476929178	even	72	4.276666119	when was working and i couldn't even go to therapy
court	t	t	Ret	1	NN	m	m	r	S	/r/	pause	s29	s2903a	5	5	3.878205725	3.878205725	<SIL>	11	2.397895273	threatened to take them to court <SIL> and it took
crawled	d	d	Ret	1	VBD	past	past	l	ih	/l/	vowel	s29	s2903a	12	11	7.10445082	6.512413252	into	2	0.693147181	crawled out of the car crawled into the hospital and
crawled	d	d	Ret	1	VBD	past	past	l	aw	/l/	vowel	s29	s2903a	11	11	5.091036998	5.091036998	out	2	0.693147181	down to the hospital i crawled out of the car
crippled	d	d	Ret	1	VBN	past	past	el	f	/l/	fricative	s29	s2902a	6	6	4.964240918	4.964240918	for	2	0.693147181	<NOISE> <IVER> my dad was crippled for <HES-uh> for nine
crippled	d	d	Ret	1	VBN	past	past	el	ay	/l/	vowel	s29	s2901a	10	10	4.989031614	4.989031614	i	2	0.693147181	a kid my dad was crippled i had to fix
department	t	en	Del	0	NN	m	m	n	U	nasal	null	s29	s2903b	9	9	5.886184732	5.886184732	<VOCNOISE>	18	2.890371758	<SIL> that works in another department <VOCNOISE> <SIL> now she
didn't	t	en	Del	0	VBP_RB	n	n	en	n	nasal	/n/	s29	s2902a	9	9	6.655047447	6.655047447	know	487	6.188264123	somebody's house and their parents didn't know i'd <VOCNOISE-show> up
didn't	t	ih	Del	0	VBP_RB	n	n	en	iy	nasal	vowel	s29	s2903a	9	8	10.32973667	9.181988153	even	487	6.188264123	market then uh <VOCNOISE> that didn't even bother me i
didn't	t	en	Del	0	VBP_RB	n	n	en	n	nasal	/n/	s29	s2901a	6	5	10.86578581	9.054821511	know	487	6.188264123	<IVER> okay <IVER> well i didn't know if <SIL> you'd
didn't	t	n	Del	0	VBP_RB	n	n	en	s	nasal	sibilant	s29	s2902b	9	8	6.741593233	5.992527318	say	487	6.188264123	a gun <IVER> but they didn't say nothing to me
didn't	t	em	Del	0	VBP_RB	n	n	en	w	nasal	/w/	s29	s2901a	11	9	5.268883078	4.310904337	wanna	487	6.188264123	move to florida and he didn't wanna move <IVER> so
didn't	t	ng	Del	0	VBP_RB	n	n	en	hh	nasal	/h/	s29	s2902a	6	5	4.852170538	4.043475448	hurt	487	6.188264123	<IVER> and <HES-uh> <SIL> it didn't hurt me none <VOCNOISE>
didn't	t	en	Del	0	VBP_RB	n	n	en	w	nasal	/w/	s29	s2902b	8	8	6.895648156	6.895648156	wanna	487	6.188264123	was a kid <VOCNOISE> you didn't wanna be brought home
didn't	t	n	Del	0	VBP_RB	n	n	en	U	nasal	null	s29	s2902b	4	3	7.768709967	5.826532475	<VOCNOISE-have>	487	6.188264123	the place <IVER> and you didn't <VOCNOISE-have> the violence and
didn't	t	en	Del	0	VBP_RB	n	n	en	n	nasal	/n/	s29	s2901a	7	6	9.492452144	8.136387552	know	487	6.188264123	floating around just <VOCNOISE> they didn't know if they were
different	t	er	Del	0	JJ	m	m	n	U	nasal	null	s29	s2902a	10	8	6.264243323	5.011394659	<NOISE-personality>	305	5.720311777	<SIL> neighborhood's got a little different <NOISE-personality> <IVER> <VOCNOISE> i
different	t	tq	Glot	1	JJ	m	m	n	k	nasal	stop	s29	s2901a	12	11	7.497033986	6.872281154	cultures	305	5.720311777	i met a lot more different cultures seen how a
different	t	n	Del	0	JJ	m	m	n	k	nasal	stop	s29	s2903a	11	10	4.62099832	4.200907564	crack	305	5.720311777	you know your laws are different crack cocaine's one <VOCNOISE>
different	t	n	Del	0	JJ	m	m	n	ah	nasal	vowel	s29	s2901b	15	13	8.997487901	7.797822848	agenda	305	5.720311777	time every manager's got a different agenda on what's <SIL>
different	t	n	Del	0	JJ	m	m	n	s	nasal	sibilant	s29	s2901b	11	9	6.880104177	5.629176145	stuff	305	5.720311777	help solve them <IVER> just different stuff it's different every
different	t	n	Del	0	JJ	m	m	n	eh	nasal	vowel	s29	s2901b	13	12	7.679425343	7.088700316	environment	305	5.720311777	when you're overseas it's a different environment <SIL> <IVER> <SIL>
different	t	nx	Del	0	JJ	m	m	n	eh	nasal	vowel	s29	s2901b	14	12	7.088718861	6.076044738	every	305	5.720311777	<IVER> just different stuff it's different every day that's why
different	t	tq	Glot	1	JJ	m	m	n	p	nasal	stop	s29	s2901a	12	11	7.165933154	6.568772058	people	305	5.720311777	seen how a lot more different people live and found
different	t	n	Del	0	JJ	m	m	n	eh	nasal	vowel	s29	s2901b	12	10	5.005055106	4.170879255	every	305	5.720311777	you talking to people it's different every day <IVER> and
disabled	d	d	Ret	1	JJ	past	past	el	S	/l/	pause	s29	s2901a	9	9	4.108461559	4.108461559	<SIL>	3	1.098612289	<VOCNOISE> uh so she's basically disabled <SIL> and that goes
disabled	d	d	Ret	1	JJ	past	past	el	U	/l/	null	s29	s2901a	4	4	3.697042181	3.697042181	<VOCNOISE>	3	1.098612289	uh <VOCNOISE> <IVER> <VOCNOISE> she's disabled <VOCNOISE> uh she's got
don't	t	t	Ret	1	VBP_RB	n	n	n	w	nasal	/w/	s29	s2902b	8	8	3.512413748	3.512413748	wanna	2002	7.60190196	stuff like that stuff i don't wanna do <IVER> no
don't	t	own	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2901a	10	10	8.967009475	8.967009475	have	2002	7.60190196	if yknow you say you don't have kids i got
don't	t	n	Del	0	VBP_RB	n	n	n	l	nasal	/l/	s29	s2903a	11	10	6.768710099	6.153372817	like	2002	7.60190196	<IVER> <VOCNOISE> yeah because i don't like vegetables my hands
don't	t	n	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2902a	7	7	4.40570501	4.40570501	have	2002	7.60190196	ass whipped <IVER> nowadays you don't have that <IVER> yknow
don't	t	nx	Del	0	VBP_RB	n	n	n	iy	nasal	vowel	s29	s2901a	8	8	7.524220937	7.524220937	even	2002	7.60190196	everything else now <VOCNOISE> you don't even see merry go
don't	t	n	Del	0	VBP_RB	n	n	n	l	nasal	/l/	s29	s2901b	7	7	5.855613944	5.855613944	like	2002	7.60190196	day <IVER> and <SIL> i don't like sitting in an
don't	t	n	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2903a	11	11	5.643919959	5.643919959	have	2002	7.60190196	<VOCNOISE> pop uh coffee i don't have no problem there
don't	t	n	Del	0	VBP_RB	n	n	n	S	nasal	pause	s29	s2901a	4	4	5.603818442	5.603818442	<IVER>	2002	7.60190196	<IVER> yeah <VOCNOISE> and people don't <IVER> don't realize it
don't	t	tq	Glot	1	VBP_RB	n	n	n	g	nasal	stop	s29	s2901b	10	10	6.133855447	6.133855447	get	2002	7.60190196	<VOCNOISE> they needed to strike don't get me wrong that's
don't	t	ow	Del	0	VBP_RB	n	n	n	w	nasal	/w/	s29	s2902a	12	11	6.916805243	6.340404806	wanna	2002	7.60190196	somewhere <IVER> now those people don't wanna take time nowadays
don't	t	n	Del	0	VBP_RB	n	n	n	l	nasal	/l/	s29	s2903b	4	4	6.119679512	6.119679512	like	2002	7.60190196	that's <VOCNOISE> <SIL> what i don't like <SIL> <IVER> <SIL>
don't	t	n	Del	0	VBP_RB	n	n	n	S	nasal	pause	s29	s2902b	2	2	3.555536593	3.555536593	<IVER>	2002	7.60190196	parents <IVER> yknow <IVER> i don't <IVER> no i don't
don't	t	tq	Glot	1	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2902a	13	13	6.911904586	6.911904586	have	2002	7.60190196	knew all your neighbors you don't have that now everybody
don't	t	tq	Glot	1	VBP_RB	n	n	n	S	nasal	pause	s29	s2901b	7	7	10.3325151	10.3325151	<SIL>	2002	7.60190196	the people you're around you don't <SIL> really wanna piss
don't	t	n	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2902a	8	8	5.582681962	5.582681962	have	2002	7.60190196	<SIL> <HES-uh> <SIL> most kids don't have nothing to do
don't	t	n	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2902b	12	11	6.294140942	5.769629196	know	2002	7.60190196	are they held responsible i don't know you'd have to
don't	t	n	Del	0	VBP_RB	n	n	n	w	nasal	/w/	s29	s2901b	10	10	5.241224748	5.241224748	want	2002	7.60190196	is is most people want don't want kids to live
don't	t	n	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2902a	8	8	3.509116685	3.509116685	know	2002	7.60190196	ask where their <CUTOFF-ki=kids> i don't know he's outside somewhere
don't	t	n	Del	0	VBP_RB	n	n	n	eh	nasal	vowel	s29	s2903a	11	11	0.816748452	0.816748452	exercise	2002	7.60190196	when yknow i mean i don't exercise that much <IVER>
don't	t	n	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2902b	6	6	5.995209827	5.995209827	know	2002	7.60190196	yknow <VOCNOISE> people <VOCNOISE> i don't know i'd hate to
don't	t	n	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2902b	13	13	7.939033111	7.939033111	have	2002	7.60190196	and <VOCNOISE> otherwise no i don't have hardly any trouble
don't	t	own	Del	0	VBP_RB	n	n	n	g	nasal	stop	s29	s2903b	10	10	6.756756757	6.756756757	get	2002	7.60190196	<SIL> for a big city don't get me wrong you
don't	t	n	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2902b	7	7	5.775563262	5.775563262	know	2002	7.60190196	you know <VOCNOISE> so i don't know where to go
don't	t	n	Del	0	VBP_RB	n	n	n	S	nasal	pause	s29	s2903b	3	3	6.112307539	6.112307539	<SIL>	2002	7.60190196	they don't <IVER> no i don't <SIL> see that kind
don't	t	t	Ret	1	VBP_RB	n	n	n	b	nasal	stop	s29	s2901b	6	6	6.241554397	6.241554397	but	2002	7.60190196	where i'm at <VOCNOISE> i don't but i'm in a
don't	t	own	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2903b	3	3	9.499141911	9.499141911	know	2002	7.60190196	<SIL> <IVER> hey <IVER> i don't know <SIL> that's the
don't	t	n	Del	0	VBP_RB	n	n	n	m	nasal	/m/	s29	s2903b	9	9	5.775817423	5.775817423	matter	2002	7.60190196	<SIL> <IVER> you know it don't matter what they are
don't	t	n	Del	0	VBP_RB	n	n	n	ah	nasal	vowel	s29	s2903b	9	9	5.481681439	5.481681439	understand	2002	7.60190196	her <VOCNOISE> <SIL> what she don't understand that's her damn
don't	t	n	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2903a	7	7	4.449190247	4.449190247	know	2002	7.60190196	mean your other drugs i don't know <SIL> much about
don't	t	own	Del	0	VBP_RB	n	n	n	k	nasal	stop	s29	s2901b	9	9	6.514021431	6.514021431	care	2002	7.60190196	make your life hell i don't care who you are
don't	t	n	Del	0	VBP_RB	n	n	n	m	nasal	/m/	s29	s2902a	9	9	7.135082168	7.135082168	matter	2002	7.60190196	on know <SIL> yknow it don't matter to me i'm
don't	t	n	Del	0	VBP_RB	n	n	n	g	nasal	stop	s29	s2901b	9	9	4.482647671	4.482647671	get	2002	7.60190196	as doing a good job don't get me wrong <VOCNOISE>
don't	t	own	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2902a	12	13	6.996019848	7.579021502	have	2002	7.60190196	he'll basically tell you he don't have no except for
